core_id,is_validated,generator_provider,generator_model,generator_sample_id,generator_bucket,judge_provider,judge_model,judge_bucket,is_matching,pair_type,gold_has_induced_error,contains_factual_error,verdict,wrong_claim,supporting_source_passage_id,modified_passage_ids,perturbation_type,behavior_label
garage_core_b1b138677e2d,False,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,False,False,correct,,,0;8;14,ranking_flip,unrelated_or_failed
garage_core_b2043e7759ef,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,False,True,incorrect,"some indicate it drives lower engagement with less time spent, interaction, and sharing [2][12][10][14]",2,2;3;4;9;10;12;14,causal_change,conflict_awareness
garage_core_b2ab6157c705,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,True,True,incorrect,"Passages describe it as the Jubilee of Peace (not Hope) with the theme ""Pilgrims of Peace"" [0][6][7][11].",0,0;1;2;3;4;6;7;8;9;10;11;12;13;14,entity_substitution,context_follow
garage_core_b2dec6d12956,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,False,False,correct,,,4,entity_substitution,refusal_or_insufficient
garage_core_b2fa69964add,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,True,True,incorrect,"AI also streamlines UI/UX design, enhances team collaboration through NLP and chatbots, improves efficiency and security, and enables data-driven insights from ML synergies [1][2][5][9][10][11].",,2;8;10;12,entity_substitution,context_follow
garage_core_b3759cd5c270,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,True,False,correct,,,0;2;8;10;13;14,entity_substitution,both_claims
garage_core_b4320327f5ee,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,False,True,incorrect,S&P 500 returns of 15% [2][6][10],6,2;6;10,numerical_shift,conflict_awareness
garage_core_b56ba2979745,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,True,True,incorrect,the US committing to 61-66% economy-wide GHG cuts below 2005 levels by 2045,2,2;6,temporal_shift,context_follow
garage_core_b646970bc3f0,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,False,False,correct,,,4;7,temporal_shift,refusal_or_insufficient
garage_core_b6568e8b77c0,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,False,True,incorrect,The provided passages do not mention any Supreme Court decision or specific legal avenues for ByteDance to challenge one [0][13].,0,0;13,entity_substitution,refusal_or_insufficient
garage_core_b878c6400394,False,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,True,True,incorrect,"Nike's leadership transition, replacing John Donahoe with veteran Andy Campion (also referred to as Hill)",2,1;2;3;4;5;6;7;8;9;10;11;12;14,entity_substitution,context_follow
garage_core_b8f90e3f146e,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,False,False,correct,,,14,entity_substitution,unrelated_or_failed
garage_core_bb2aac580924,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,False,False,correct,,,1;4;8,location_change,unrelated_or_failed
garage_core_bc4f02176e99,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,True,True,incorrect,SNS automatically retries deliveries multiple times (default of five) with exponentially increasing intervals before marking as failed,13,13,numerical_shift,context_follow
garage_core_be1430093721,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,False,False,correct,,,0,causal_change,unrelated_or_failed
garage_core_bf3c94d5200b,False,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,True,True,incorrect,"Yahoo's 2001 acquisition of Kimo strengthened its presence in South Korea by merging the No.1 site with Yahoo! South Korea into a combined Yahoo Kimo operation offering search, localized content, community services, and personalized features",0,0;7;9;10;13,location_change,context_follow
garage_core_c03a007922ff,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,True,True,incorrect,a post-election poll found three-quarters of Israelis believe the win will weaken Israel's security and reduce willingness for peace concessions,5,5,negation_modality,context_follow
garage_core_c0f416dc14e3,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,True,False,correct,,,6,negation_modality,context_follow
garage_core_c12aed27433f,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,True,True,incorrect,A discretization combining higher-order fully implicit Runge–Kutta time integrators with the relaxation technique and adaptive step size control,0,0,entity_substitution,context_follow
garage_core_c1cce6a4e126,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,False,True,incorrect,[1] and [9] state IFRS 16 classifies as either finance or operating based on criteria like ownership transfer while ASC 842 classifies all as operating; and [4][11][13] reinforce ASC 842's single operating model without classification criteria,11,0;1;4;6;8;11;13,relation_inversion,refusal_or_insufficient
garage_core_c2065a3d6e4b,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,True,True,incorrect,integrating safety constraints to develop responsible AI systems that balance primary tasks with safety [1][5][8][9],5,1;4;5;8;9,causal_change,both_claims
garage_core_c2a49e32b052,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,True,True,incorrect,"The process still requires in-person dealership visits to finalize purchases, potentially shifting dealership roles rather than eliminating them",4,4;5;7;11;13;14,negation_modality,context_follow
garage_core_c46f50f6482b,False,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,False,False,correct,,,0;1;3;4;6;9;10;13,entity_substitution,unrelated_or_failed
garage_core_c4cf9ec61125,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,True,True,incorrect,"led by artistic directors Julian Raby, Amin Jaffer and Abdul Rahman Azzam with Ahmed Mater as contemporary art curator",14,5;14,entity_substitution,context_follow
garage_core_c5202a031733,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,False,False,correct,,,2;3,relation_inversion,refusal_or_insufficient
garage_core_c6773a63b796,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,True,True,incorrect,while trading some optimality for specialization,1,0;1;2;4;7;10,causal_change,context_follow
garage_core_c7714fab186f,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,False,True,incorrect,several indicate minimal impact with EU trademarks automatically protected in the UK post-Brexit requiring no separate registrations or strategy changes [0][3][7][8][10][12],3,0;3;7;8;10;12,relation_inversion,conflict_awareness
garage_core_c8d51f6702a5,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,True,True,incorrect,This breakdown arises from intermittent molecular cage escape timings [6][8],6,6;8,causal_change,context_follow
garage_core_ca84f8e96461,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,False,False,correct,,,4,negation_modality,unrelated_or_failed
garage_core_cbc2e4ad553b,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,True,True,incorrect,moving Alan Shearer off Match of the Day after 25 seasons while retaining him for the 2026 World Cup and FA Cup,1,1;4;5;6;11,entity_substitution,context_follow
garage_core_cc73279e25b7,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,False,False,correct,,,2;9,entity_substitution,unrelated_or_failed
garage_core_cf6bb1330483,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,False,True,incorrect,easily defeating his primary challengers such as Marianne Williamson [0][3][7],0,0;7,entity_substitution,refusal_or_insufficient
garage_core_d08589f47844,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,False,False,correct,,,3;12,numerical_shift,refusal_or_insufficient
garage_core_d0ee30d8bdf4,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,False,False,correct,,,12,numerical_shift,refusal_or_insufficient
garage_core_d11407a62575,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,True,True,incorrect,"Non-compliance can trigger civil or criminal penalties, fines up to 4% of annual revenue, and mandatory operational shutdowns",,2;8;9,entity_substitution,context_follow
garage_core_d1b1bc216638,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,True,True,incorrect,"Project Redwood (a GenAI-based threat defense co-pilot with natural language interface for faster triage, investigation, explanation, recommendation and enforcement of remediation)",12,2;4;12,entity_substitution,context_follow
garage_core_d1ddcd462f63,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,True,True,incorrect,The company states this action aligns incentive plans with operational goals and reduces equity dilution,,4,causal_change,context_follow
garage_core_d435e9143c9e,False,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,True,False,correct,,,0;9;11;12;14,entity_substitution,both_claims
garage_core_d45696c3ed3b,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,False,False,correct,,,10;14,temporal_shift,unrelated_or_failed
garage_core_d5a381c6b636,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,True,False,correct,,,0;1;4;5;6;7;9;13,entity_substitution,context_follow
garage_core_d74e1abbb242,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,False,False,correct,,,1;5;6;11;12,causal_change,refusal_or_insufficient
garage_core_d7c831ba8d7b,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,False,False,correct,,,0;3;5;7;10;13,location_change,unrelated_or_failed
garage_core_d7fee28f66d0,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,False,True,incorrect,[13] discusses proposed changes that would limit access rights and lengthen response times for records requests,13,11;13,negation_modality,conflict_awareness
garage_core_d80250c759c9,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,True,True,incorrect,"In Q1 2024, Tesla reported an energy margin of 14.6% versus 18.5% for automotive",0,0;2;5;6;11,relation_inversion,context_follow
garage_core_d8b26bde29e9,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,True,True,incorrect,average price target implying over 22% upside [2],2,2,numerical_shift,context_follow
garage_core_da3ea1821e62,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,False,False,correct,,,5;10,entity_substitution,refusal_or_insufficient
garage_core_dc05f480818c,False,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,True,True,incorrect,"The recent wildfires in San Diego have disrupted live music productions and events, threatening livelihoods and creating financial uncertainty for workers",5,0;1;2;3;4;5;7;9;10;11;12;13;14,location_change,context_follow
garage_core_dc3ec1a1b392,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,False,False,correct,,,2;12,temporal_shift,unrelated_or_failed
garage_core_e051f4c8658a,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,False,False,correct,,,3,entity_substitution,refusal_or_insufficient
garage_core_e0e62a97b0fb,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,False,True,incorrect,while others state it discourages adoption in favor of breeders [3][11][14],3,3;11;14,relation_inversion,conflict_awareness
garage_core_e12be44d6371,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,True,True,incorrect,present only 500 million to 1.5-1.6 billion years after the Big Bang [2][3][5],,2;3;5;8,temporal_shift,both_claims
garage_core_e24d11bbb145,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,True,False,correct,,,11,causal_change,context_follow
garage_core_e32697fd4101,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,True,True,incorrect,reach climate neutrality by 2045,0,0;1;2;3;4;12,temporal_shift,context_follow
garage_core_e335db742bb2,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,False,False,correct,,,7,entity_substitution,unrelated_or_failed
garage_core_e354209ea42e,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,False,False,correct,,,8,numerical_shift,refusal_or_insufficient
garage_core_e5a3b3cca5fa,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,False,True,incorrect,"they do cover international strains with Mexico, European/Middle Eastern allies, and NATO [0][1][2][3][4][6][8][9][12]",0,0;10,location_change,
garage_core_e6452d6fb02e,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,True,True,incorrect,This shift has elevated Tatum to the new odds-on favorite,5,1;3;5;6;14,entity_substitution,context_follow
garage_core_e755dc6175f4,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,False,True,incorrect,Some indicate high CapEx has boosted or can boost short-term profitability and margins [3][5][6][8],3,0;1;3;5;6;7;8,relation_inversion,conflict_awareness
garage_core_e7c02caa2798,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,False,False,correct,,,1;6,entity_substitution,unrelated_or_failed
garage_core_e7d0f61fc7c4,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,False,False,correct,,,7,entity_substitution,unrelated_or_failed
garage_core_e8145fd8b043,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,False,False,correct,,,9,causal_change,memory_override
garage_core_e9a3e475d40a,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,False,False,correct,,,8;9;13,entity_substitution,refusal_or_insufficient
garage_core_e9ad5e94466a,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,True,True,incorrect,LMR systems in public safety primarily enable real-time transmission of voice and data signals over dedicated satellite frequencies using analog or digital modulation,3,0;3;5;11;14,entity_substitution,context_follow
garage_core_eaca66afc0fb,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,False,False,correct,,,3;4;7;10;11,causal_change,refusal_or_insufficient
garage_core_ec35c04e4239,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,True,True,incorrect,awareness of airborne threats,,3;4;5,entity_substitution,context_follow
garage_core_ec66d37be7fd,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,False,False,correct,,,5;10,entity_substitution,unrelated_or_failed
garage_core_ee313644f248,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,True,True,incorrect,Typical actor-critic jobs use CPU instances to learn a policy network and GPU instances to collect experiences for faster training at optimized costs,6,6,relation_inversion,context_follow
garage_core_ee6ffca21cf4,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,True,True,incorrect,establish a national strategic Ethereum reserve,1,1;10,entity_substitution,context_follow
garage_core_eec4a2944c8b,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,True,True,incorrect,using economic missions to address crises and foster stability [3],3,3;8,entity_substitution,context_follow
garage_core_ef0f5c67d2f6,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,False,False,correct,,,2,causal_change,refusal_or_insufficient
garage_core_efd888d7d5b0,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,True,True,incorrect,"Amazon's recent layoffs stem primarily from a strategy to reduce expenses amid Project Kuiper's massive capital requirements for satellites, launches, and infrastructure",,1;2;4;5;10;14,causal_change,context_follow
garage_core_f0f7ef83c62c,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,True,True,incorrect,"with the remaining film and television nominations ultimately announced on January 23, 2025",2,2;5;6;7;9;13,temporal_shift,context_follow
garage_core_f15c0ea4a9be,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,True,False,correct,,,3;6;14,entity_substitution,context_follow
garage_core_f4debef306ae,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,True,True,incorrect,resulting in a 7.4% increase,3,2;3;7;8,numerical_shift,context_follow
garage_core_f5112318599f,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,False,False,correct,,,0;1;2;9;10;11,numerical_shift,refusal_or_insufficient
garage_core_f5812fdc0f2c,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,True,False,correct,,,7;12;14,entity_substitution,context_follow
garage_core_f7e597e9785e,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,False,False,correct,,,2;9,numerical_shift,refusal_or_insufficient
garage_core_f905ef71a405,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,True,True,incorrect,It announced $175 million in new funding to develop mRNA vaccines against biological threats while accelerating bird flu testing,2,2,numerical_shift,context_follow
garage_core_f925d9218c51,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,True,True,incorrect,though regulatory uncertainty slows adoption and creates compliance challenges for transactions like airline ticket payments [0],0,0;13,causal_change,context_follow
garage_core_f9e0a610a7a0,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,False,False,correct,,,0,numerical_shift,unrelated_or_failed
garage_core_fb2e057b5766,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,False,False,correct,,,3;13,entity_substitution,refusal_or_insufficient
garage_core_fbda1775e0c9,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,True,False,correct,,,0;6,causal_change,context_follow
garage_core_fd1db4d0c4c6,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,False,False,correct,,,5;10;12,affiliation_change,refusal_or_insufficient
garage_core_fde545a8dd8c,True,grok,grok-4.3,0,Grok,grok,grok-4.3,Grok,True,same_exact_model,True,True,incorrect,"Federal DRG and PPS systems entitle healthcare facilities to cost-plus reimbursements based on actual costs incurred rather than the diagnosis and/or procedure, increasing the incentive for facilities to expand expenditures on many healthcare products",3,0;3;4;5;8;9;10;13,relation_inversion,context_follow
garage_core_01dba3a2c992,True,grok,grok-4.3,0,Grok,gemini,gemini-3.5-flash,Gemini,False,cross_provider_family,True,True,incorrect,The WNBA saw a 35% league-wide jump in attendance.,1,1;3;12,numerical_shift,context_follow
garage_core_034b9f6d9dde,True,grok,grok-4.3,0,Grok,gemini,gemini-3.5-flash,Gemini,False,cross_provider_family,True,False,correct,,,7,entity_substitution,context_follow
garage_core_039e53761080,True,grok,grok-4.3,0,Grok,gemini,gemini-3.5-flash,Gemini,False,cross_provider_family,True,True,incorrect,"RL contributes to personalized learning experiences in education by enabling adaptive systems that tailor curriculum difficulty, study schedules, and feedback to each learner's needs and preferences based on their interactions and performance.",2,2;5,entity_substitution,context_follow
garage_core_042d8b39db82,True,grok,grok-4.3,0,Grok,gemini,gemini-3.5-flash,Gemini,False,cross_provider_family,True,True,incorrect,It reduces costs by up to 80% and latency by up to 85% for supported models,3,3;5;7;8;10;13,numerical_shift,context_follow
garage_core_06999cfa8e16,True,grok,grok-4.3,0,Grok,gemini,gemini-3.5-flash,Gemini,False,cross_provider_family,False,False,correct,,,3;10,entity_substitution,refusal_or_insufficient
garage_core_0851ad0275ed,True,grok,grok-4.3,0,Grok,gemini,gemini-3.5-flash,Gemini,False,cross_provider_family,True,True,incorrect,"Humidity and acoustic sensors are the most widely used in predictive maintenance applications involving IoT, appearing in 60.71% and 46.42% of analyzed cases respectively.",0,0,ranking_flip,context_follow
garage_core_0870283d18c7,True,grok,grok-4.3,0,Grok,gemini,gemini-3.5-flash,Gemini,False,cross_provider_family,False,False,correct,,,7,temporal_shift,refusal_or_insufficient
garage_core_09364325cbd0,True,grok,grok-4.3,0,Grok,gemini,gemini-3.5-flash,Gemini,False,cross_provider_family,True,True,incorrect,Ethical considerations for CRISPR in clinical use include challenges in securing informed consent for edits affecting future generations.,4,0;4;6;7;11;13,causal_change,both_claims
garage_core_09b2b6d3b9b0,True,grok,grok-4.3,0,Grok,gemini,gemini-3.5-flash,Gemini,False,cross_provider_family,False,False,correct,,,2,relation_inversion,refusal_or_insufficient
garage_core_0c96c7913d77,False,grok,grok-4.3,0,Grok,gemini,gemini-3.5-flash,Gemini,False,cross_provider_family,False,False,correct,,,6;11;13,numerical_shift,unrelated_or_failed
garage_core_0d773b0f74cc,True,grok,grok-4.3,0,Grok,gemini,gemini-3.5-flash,Gemini,False,cross_provider_family,False,False,correct,,,5;8;9;13,temporal_shift,refusal_or_insufficient
garage_core_0db0e9df902e,True,grok,grok-4.3,0,Grok,gemini,gemini-3.5-flash,Gemini,False,cross_provider_family,True,True,incorrect,Abbott estimates the fair value of its stock options for compensation accounting using the binomial option-pricing model,14,3;5;11;12;14,entity_substitution,context_follow
garage_core_0de929fc524c,True,grok,grok-4.3,0,Grok,gemini,gemini-3.5-flash,Gemini,False,cross_provider_family,False,False,correct,,,7,temporal_shift,unrelated_or_failed
garage_core_0f63804f4501,True,grok,grok-4.3,0,Grok,gemini,gemini-3.5-flash,Gemini,False,cross_provider_family,False,False,correct,,,5,numerical_shift,unrelated_or_failed
garage_core_12bed56b12e4,True,grok,grok-4.3,0,Grok,gemini,gemini-3.5-flash,Gemini,False,cross_provider_family,True,True,incorrect,"Galleries now display 700 objects in an uninterrupted chronological sequence uniting historic and contemporary collections on the third floor, up from 500 previously, with refreshed materials including Belgian linen wall coverings, undyed wool carpeting, and restored white oak panels.",6,2;4;5;6,location_change,context_follow
garage_core_1314ad030830,True,grok,grok-4.3,0,Grok,gemini,gemini-3.5-flash,Gemini,False,cross_provider_family,False,True,incorrect,The provided passages do not contain sufficient information to determine the potential economic and social ramifications.,3,10,negation_modality,refusal_or_insufficient
garage_core_13f92c5d6399,True,grok,grok-4.3,0,Grok,gemini,gemini-3.5-flash,Gemini,False,cross_provider_family,False,False,correct,,,0;7,relation_inversion,refusal_or_insufficient
garage_core_150f1e028706,True,grok,grok-4.3,0,Grok,gemini,gemini-3.5-flash,Gemini,False,cross_provider_family,True,True,incorrect,"Customers would lose federal guarantees on deposits up to $100,000, heightening risks of frozen or lost funds during failures and prompting shifts to safer assets like gold.",1,1;4;7,numerical_shift,context_follow
garage_core_153f388a9442,False,grok,grok-4.3,0,Grok,gemini,gemini-3.5-flash,Gemini,False,cross_provider_family,False,False,correct,,,10,temporal_shift,refusal_or_insufficient
garage_core_160e7fa6915a,True,grok,grok-4.3,0,Grok,gemini,gemini-3.5-flash,Gemini,False,cross_provider_family,True,True,incorrect,"They also help reduce administrative complexity, simplify benefit delivery, streamline welfare systems, and lower bureaucracy without replacing existing initiatives.",3,2;7,causal_change,context_follow
garage_core_17b45ab01839,True,grok,grok-4.3,0,Grok,gemini,gemini-3.5-flash,Gemini,False,cross_provider_family,True,True,incorrect,"the Victoria and Albert Museum, which lost almost £40m in the first year",9,9,numerical_shift,context_follow
garage_core_184bd95e7fe5,True,grok,grok-4.3,0,Grok,gemini,gemini-3.5-flash,Gemini,False,cross_provider_family,False,False,correct,,,5;8,numerical_shift,refusal_or_insufficient
garage_core_189bfb8b503c,True,grok,grok-4.3,0,Grok,gemini,gemini-3.5-flash,Gemini,False,cross_provider_family,True,True,incorrect,"The Magnificent Seven tech stocks are projected to post a combined earnings increase of 15% in 2025, down from 34% in 2024",0,0;9,numerical_shift,context_follow
garage_core_1a4a1172905e,True,grok,grok-4.3,0,Grok,gemini,gemini-3.5-flash,Gemini,False,cross_provider_family,False,False,correct,,,13,entity_substitution,unrelated_or_failed
garage_core_1a907f00da12,True,grok,grok-4.3,0,Grok,gemini,gemini-3.5-flash,Gemini,False,cross_provider_family,True,True,incorrect,"Their 2024 album COSMOS 1, Ye's first collaborative project since Kids See Ghosts, fuses Ye's production with Ty Dolla $ign's smooth vocals across R&B, classic soul-sample rap, and lo-fi electro styles, delivering major hip-hop hits such as the Playboi Carti and Rich The Kid-assisted ""CARNIVAL"".",5,1;4;5;6;10;11;13,entity_substitution,context_follow
garage_core_1abf96710f12,True,grok,grok-4.3,0,Grok,gemini,gemini-3.5-flash,Gemini,False,cross_provider_family,True,True,incorrect,"The proposed neuromorphic SNN system detects HFOs with rates comparable to published datasets and predicts postsurgical seizure outcome with state-of-the-art accuracy, specificity, and sensitivity of 85%, 100%, and 33% respectively.",10,10;12,numerical_shift,context_follow
garage_core_1b3cc90c7e28,True,grok,grok-4.3,0,Grok,gemini,gemini-3.5-flash,Gemini,False,cross_provider_family,True,True,incorrect,"Lawrence Lindsey is mentioned only in a 2001 disclosure as having received a $5,000,000 consulting fee from Enron [6].",6,6,numerical_shift,refusal_or_insufficient
garage_core_1c2cc6549484,False,grok,grok-4.3,0,Grok,gemini,gemini-3.5-flash,Gemini,False,cross_provider_family,False,False,correct,,,7;10;13,location_change,unrelated_or_failed
garage_core_1ceae22791f4,True,grok,grok-4.3,0,Grok,gemini,gemini-3.5-flash,Gemini,False,cross_provider_family,True,False,correct,,,4;8;14,causal_change,context_follow
garage_core_1d2014cd74f3,True,grok,grok-4.3,0,Grok,gemini,gemini-3.5-flash,Gemini,False,cross_provider_family,False,False,correct,,,6;8;9;11;13;14,entity_substitution,refusal_or_insufficient
garage_core_1d3081412b37,False,grok,grok-4.3,0,Grok,gemini,gemini-3.5-flash,Gemini,False,cross_provider_family,True,True,incorrect,Run Away is the highly anticipated upcoming Netflix series based on Harlan Coben's adaptations.,1,1;3;5;7;8;9;11;12;13,entity_substitution,context_follow
garage_core_1da0b7cca458,True,grok,grok-4.3,0,Grok,gemini,gemini-3.5-flash,Gemini,False,cross_provider_family,True,True,incorrect,requiring water treatment facilities and municipal utilities to eliminate five specific compounds,10,10;11,numerical_shift,context_follow
garage_core_1dd9da9a103d,True,grok,grok-4.3,0,Grok,gemini,gemini-3.5-flash,Gemini,False,cross_provider_family,True,True,incorrect,The new Cat Management Framework lifts the 24-year ban on cat ownership in HDB flats.,12,1;9;12,temporal_shift,context_follow
garage_core_1e0fc9249f44,True,grok,grok-4.3,0,Grok,gemini,gemini-3.5-flash,Gemini,False,cross_provider_family,True,True,incorrect,Goosebumps: The Vanishing follows Brooklyn teens who uncover a 1994 disappearance mystery involving mind-controlling parasites.,0,0,entity_substitution,context_follow
garage_core_1e369d26fda1,True,grok,grok-4.3,0,Grok,gemini,gemini-3.5-flash,Gemini,False,cross_provider_family,False,True,incorrect,requires mandatory impartiality training for all staff,11,2,negation_modality,unrelated_or_failed
garage_core_1e8593adc759,True,grok,grok-4.3,0,Grok,gemini,gemini-3.5-flash,Gemini,False,cross_provider_family,True,True,incorrect,ETH Zurich's new ultra-short high-power laser pulses benefit most microelectronics fabrication and precise measurements.,1,1;3;4,entity_substitution,both_claims
garage_core_1ec2f7ab355c,True,grok,grok-4.3,0,Grok,gemini,gemini-3.5-flash,Gemini,False,cross_provider_family,False,False,correct,,,13,entity_substitution,memory_override
garage_core_1ed95f043a07,True,grok,grok-4.3,0,Grok,gemini,gemini-3.5-flash,Gemini,False,cross_provider_family,False,False,correct,,,3,entity_substitution,refusal_or_insufficient
garage_core_1f47d7988f24,True,grok,grok-4.3,0,Grok,gemini,gemini-3.5-flash,Gemini,False,cross_provider_family,True,True,incorrect,but explicitly did not secure the man’s release from institutions [6][7].,6,6;7;9,causal_change,context_follow
garage_core_20357c5219b5,True,grok,grok-4.3,0,Grok,gemini,gemini-3.5-flash,Gemini,False,cross_provider_family,False,False,correct,,,4,causal_change,refusal_or_insufficient
garage_core_2049ca00e485,True,grok,grok-4.3,0,Grok,gemini,gemini-3.5-flash,Gemini,False,cross_provider_family,True,True,incorrect,Key agreements included the Baku Finance Goal to mobilize $1.3 trillion annually in climate finance for developing countries (with a $400 billion per year target by 2035),2,2;5,numerical_shift,context_follow
